Accident_Chainage,Accident_LATITUDE,Accident_LONGITUDE,Equipment_Chainage,Equip_LATITUDE,Equip_LONGITUDE
82,78.66989,17.44006,82,78.66989,17.44006
82,78.66989,17.44006,82,78.66989,17.44006
82,78.66989,17.44006,82,78.66989,17.44006
82,78.66989,17.44006,82,78.66989,17.44006
82,78.66989,17.44006,82,78.66989,17.44006
82.2,78.6716900180002,17.4418600180002,82,78.66989,17.44006
82.5,78.6743900450005,17.4445600450005,82,78.66989,17.44006
82.6,78.6710899639996,17.4287399639996,83,78.67469,17.43234
82.6,78.6710899639996,17.4287399639996,83,78.67469,17.43234
82.7,78.6719899729997,17.4296399729997,83,78.67469,17.43234
82.75,78.6724399774998,17.4300899774998,83,78.67469,17.43234
83,78.67469,17.43234,83,78.67469,17.43234
83,78.67469,17.43234,83,78.67469,17.43234
83,78.67469,17.43234,83,78.67469,17.43234
83,78.67469,17.43234,83,78.67469,17.43234
83,78.67469,17.43234,83,78.67469,17.43234
83,78.67469,17.43234,83,78.67469,17.43234
83,78.67469,17.43234,83,78.67469,17.43234
83,78.67469,17.43234,83,78.67469,17.43234
83.2,78.67437,17.43302,83.2,78.67437,17.43302
83.2,78.67437,17.43302,83.2,78.67437,17.43302
83.2,78.67437,17.43302,83.2,78.67437,17.43302
83.3,78.6752700090001,17.4339200090001,83.2,78.67437,17.43302
83.3,78.6752700090001,17.4339200090001,83.2,78.67437,17.43302
83.4,78.6761700180002,17.4348200180002,83.2,78.67437,17.43302
83.55,78.6775200315003,17.4361700315003,83.2,78.67437,17.43302
83.6,78.6779700360004,17.4366200360004,83.2,78.67437,17.43302
83.6,78.6779700360004,17.4366200360004,83.2,78.67437,17.43302
83.8,78.6756299819998,17.4219999819998,84,78.67743,17.4238
83.95,78.6769799955,17.4233499955,84,78.67743,17.4238
84,78.67743,17.4238,84,78.67743,17.4238
84,78.67743,17.4238,84,78.67743,17.4238
84,78.67743,17.4238,84,78.67743,17.4238
84.1,78.6783300090001,17.4247000090001,84,78.67743,17.4238
84.25,78.6796800225002,17.4260500225002,84,78.67743,17.4238
84.5,78.6819300450005,17.4283000450005,84,78.67743,17.4238
84.6,78.6761399639996,17.4115099639996,85,78.67974,17.41511
84.7,78.6770399729997,17.4124099729997,85,78.67974,17.41511
84.77,78.6776699792998,17.4130399792998,85,78.67974,17.41511
84.8,78.6779399819998,17.4133099819998,85,78.67974,17.41511
84.9,78.6788399909999,17.4142099909999,85,78.67974,17.41511
85,78.67974,17.41511,85,78.67974,17.41511
85,78.67974,17.41511,85,78.67974,17.41511
85.1,78.6806400090001,17.4160100090001,85,78.67974,17.41511
85.7,78.6793999729997,17.4035799729997,86,78.6821,17.40628
85.7,78.6793999729997,17.4035799729997,86,78.6821,17.40628
86,78.6821,17.40628,86,78.6821,17.40628
86,78.6821,17.40628,86,78.6821,17.40628
86,78.6821,17.40628,86,78.6821,17.40628
86,78.6821,17.40628,86,78.6821,17.40628
86,78.6821,17.40628,86,78.6821,17.40628
86,78.6821,17.40628,86,78.6821,17.40628
86,78.6821,17.40628,86,78.6821,17.40628
86,78.6821,17.40628,86,78.6821,17.40628
86,78.6821,17.40628,86,78.6821,17.40628
86,78.6821,17.40628,86,78.6821,17.40628
86,78.6821,17.40628,86,78.6821,17.40628
86.2,78.6839000180002,17.4080800180002,86,78.6821,17.40628
86.3,78.6848000270003,17.4089800270003,86,78.6821,17.40628
86.45,78.6861500405004,17.4103300405004,86,78.6821,17.40628
86.6,78.6807199639996,17.3938899639996,87,78.68432,17.39749
86.8,78.6825199819998,17.3956899819998,87,78.68432,17.39749
86.8,78.6825199819998,17.3956899819998,87,78.68432,17.39749
86.8,78.6825199819998,17.3956899819998,87,78.68432,17.39749
87,78.68432,17.39749,87,78.68432,17.39749
87,78.68432,17.39749,87,78.68432,17.39749
87.2,78.6861200180002,17.3992900180002,87,78.68432,17.39749
87.2,78.6861200180002,17.3992900180002,87,78.68432,17.39749
87.5,78.6888200450005,17.4019900450005,87,78.68432,17.39749
87.5,78.6888200450005,17.4019900450005,87,78.68432,17.39749
87.9,78.6833399909999,17.3875799909999,88,78.68424,17.38848
88,78.68424,17.38848,88,78.68424,17.38848
88,78.68424,17.38848,88,78.68424,17.38848
88,78.68424,17.38848,88,78.68424,17.38848
88.2,78.6863400135001,17.3928000135001,88.05,78.68499,17.39145
88.35,78.6876900270003,17.3941500270003,88.05,78.68499,17.39145
88.5,78.6890400405004,17.3955000405004,88.05,78.68499,17.39145
88.56,78.6786599603996,17.3755699603996,89,78.68262,17.37953
88.7,78.6799199729997,17.3768299729997,89,78.68262,17.37953
88.8,78.6808199819998,17.3777299819998,89,78.68262,17.37953
89,78.68262,17.37953,89,78.68262,17.37953
89,78.68262,17.37953,89,78.68262,17.37953
89,78.68262,17.37953,89,78.68262,17.37953
89,78.68262,17.37953,89,78.68262,17.37953
89,78.68262,17.37953,89,78.68262,17.37953
89,78.68262,17.37953,89,78.68262,17.37953
89,78.68262,17.37953,89,78.68262,17.37953
89,78.68262,17.37953,89,78.68262,17.37953
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.4,78.68198,17.37583,89.4,78.68198,17.37583
89.5,78.6828800090001,17.3767300090001,89.4,78.68198,17.37583
89.7,78.6810399955,17.3724899955,89.75,78.68149,17.37294
89.7,78.6810399955,17.3724899955,89.75,78.68149,17.37294
89.75,78.68149,17.37294,89.75,78.68149,17.37294
89.75,78.68149,17.37294,89.75,78.68149,17.37294
89.75,78.68149,17.37294,89.75,78.68149,17.37294
89.75,78.68149,17.37294,89.75,78.68149,17.37294
89.85,78.6823900090001,17.3738400090001,89.75,78.68149,17.37294
90.05,78.68132,17.36989,90.05,78.68132,17.36989
90.05,78.68132,17.36989,90.05,78.68132,17.36989
90.05,78.68132,17.36989,90.05,78.68132,17.36989
90.05,78.68132,17.36989,90.05,78.68132,17.36989
90.05,78.68132,17.36989,90.05,78.68132,17.36989
90.05,78.68132,17.36989,90.05,78.68132,17.36989
90.05,78.68132,17.36989,90.05,78.68132,17.36989
90.1,78.6803899964,17.3690799964,90.14,78.68075,17.36944
90.1,78.6803899964,17.3690799964,90.14,78.68075,17.36944
90.1,78.6803899964,17.3690799964,90.14,78.68075,17.36944
90.15,78.6808400009,17.3695300009,90.14,78.68075,17.36944
90.4,78.6787899909999,17.3654599909999,90.5,78.67969,17.36636
90.5,78.67969,17.36636,90.5,78.67969,17.36636
90.6,78.6805900090001,17.3672600090001,90.5,78.67969,17.36636
90.7,78.6814900180002,17.3681600180002,90.5,78.67969,17.36636
91,78.6841900450005,17.3708600450005,90.5,78.67969,17.36636
91,78.6841900450005,17.3708600450005,90.5,78.67969,17.36636
91,78.6841900450005,17.3708600450005,90.5,78.67969,17.36636
91.15,78.6704399639996,17.3551699639996,91.55,78.67404,17.35877
91.25,78.6713399729997,17.3560699729997,91.55,78.67404,17.35877
91.3,78.6717899774998,17.3565199774998,91.55,78.67404,17.35877
91.3,78.6717899774998,17.3565199774998,91.55,78.67404,17.35877
91.55,78.67404,17.35877,91.55,78.67404,17.35877
91.6,78.67382,17.35849,91.6,78.67382,17.35849
91.8,78.6756200180002,17.3602900180002,91.6,78.67382,17.35849
92,78.6774200360004,17.3620900360004,91.6,78.67382,17.35849
92,78.6774200360004,17.3620900360004,91.6,78.67382,17.35849
92.1,78.6783200450005,17.3629900450005,91.6,78.67382,17.35849
92.2,78.6632799549995,17.3461199549995,92.7,78.66778,17.35062
92.2,78.6632799549995,17.3461199549995,92.7,78.66778,17.35062
92.2,78.6632799549995,17.3461199549995,92.7,78.66778,17.35062
92.2,78.6632799549995,17.3461199549995,92.7,78.66778,17.35062
92.3,78.6641799639996,17.3470199639996,92.7,78.66778,17.35062
92.3,78.6641799639996,17.3470199639996,92.7,78.66778,17.35062
92.5,78.6659799819998,17.3488199819998,92.7,78.66778,17.35062
92.5,78.6659799819998,17.3488199819998,92.7,78.66778,17.35062
92.55,78.6664299864999,17.3492699864999,92.7,78.66778,17.35062
92.6,78.6668799909999,17.3497199909999,92.7,78.66778,17.35062
92.7,78.66778,17.35062,92.7,78.66778,17.35062
92.7,78.66778,17.35062,92.7,78.66778,17.35062
92.9,78.6695800180002,17.3524200180002,92.7,78.66778,17.35062
92.95,78.6700300225002,17.3528700225002,92.7,78.66778,17.35062
93,78.6704800270003,17.3533200270003,92.7,78.66778,17.35062
93.1,78.6713800360004,17.3542200360004,92.7,78.66778,17.35062
93.4,78.6578599639996,17.3387499639996,93.8,78.66146,17.34235
93.4,78.6578599639996,17.3387499639996,93.8,78.66146,17.34235
93.5,78.6587599729997,17.3396499729997,93.8,78.66146,17.34235
93.55,78.6592099774998,17.3400999774998,93.8,78.66146,17.34235
93.8,78.66146,17.34235,93.8,78.66146,17.34235
93.8,78.66146,17.34235,93.8,78.66146,17.34235
93.85,78.6619100045,17.3428000045,93.8,78.66146,17.34235
93.9,78.6623600090001,17.3432500090001,93.8,78.66146,17.34235
94,78.6632600180002,17.3441500180002,93.8,78.66146,17.34235
94,78.6632600180002,17.3441500180002,93.8,78.66146,17.34235
94.2,78.6650600360004,17.3459500360004,93.8,78.66146,17.34235
94.2,78.6650600360004,17.3459500360004,93.8,78.66146,17.34235
94.4,78.6542999549995,17.3285299549996,94.9,78.6588,17.33303
94.5,78.6551999639996,17.3294299639996,94.9,78.6588,17.33303
94.5,78.6551999639996,17.3294299639996,94.9,78.6588,17.33303
94.5,78.6551999639996,17.3294299639996,94.9,78.6588,17.33303
94.8,78.6578999909999,17.3321299909999,94.9,78.6588,17.33303
94.9,78.6588,17.33303,94.9,78.6588,17.33303
95,78.6584,17.33229,95,78.6584,17.33229
95,78.6584,17.33229,95,78.6584,17.33229
95,78.6584,17.33229,95,78.6584,17.33229
95,78.6584,17.33229,95,78.6584,17.33229
95,78.6584,17.33229,95,78.6584,17.33229
95,78.6584,17.33229,95,78.6584,17.33229
95,78.6584,17.33229,95,78.6584,17.33229
95,78.6584,17.33229,95,78.6584,17.33229
95,78.6584,17.33229,95,78.6584,17.33229
95,78.6584,17.33229,95,78.6584,17.33229
95.1,78.6593000090001,17.3331900090001,95,78.6584,17.33229
95.2,78.6602000180002,17.3340900180002,95,78.6584,17.33229
95.25,78.6606500225002,17.3345400225002,95,78.6584,17.33229
95.35,78.6615500315003,17.3354400315003,95,78.6584,17.33229
95.36,78.6616400324003,17.3355300324003,95,78.6584,17.33229
95.38,78.6618200342003,17.3357100342003,95,78.6584,17.33229
95.4,78.6620000360004,17.3358900360004,95,78.6584,17.33229
95.5,78.6629000450005,17.3367900450005,95,78.6584,17.33229
95.6,78.6546099639996,17.3195999639996,96,78.65821,17.3232
95.8,78.6564099819998,17.3213999819998,96,78.65821,17.3232
95.8,78.6564099819998,17.3213999819998,96,78.65821,17.3232
95.94,78.6576699945999,17.3226599945999,96,78.65821,17.3232
96,78.65821,17.3232,96,78.65821,17.3232
96,78.65821,17.3232,96,78.65821,17.3232
96,78.65821,17.3232,96,78.65821,17.3232
96.2,78.65821,17.32085,96.2,78.65821,17.32085
96.2,78.65821,17.32085,96.2,78.65821,17.32085
96.2,78.65821,17.32085,96.2,78.65821,17.32085
96.2,78.65821,17.32085,96.2,78.65821,17.32085
96.2,78.65821,17.32085,96.2,78.65821,17.32085
96.2,78.65821,17.32085,96.2,78.65821,17.32085
96.2,78.65821,17.32085,96.2,78.65821,17.32085
96.2,78.65821,17.32085,96.2,78.65821,17.32085
96.2,78.65821,17.32085,96.2,78.65821,17.32085
96.2,78.65821,17.32085,96.2,78.65821,17.32085
96.2,78.65821,17.32085,96.2,78.65821,17.32085
96.2,78.65821,17.32085,96.2,78.65821,17.32085
96.2,78.65821,17.32085,96.2,78.65821,17.32085
96.35,78.6591700054001,17.3210600054001,96.29,78.65863,17.32052
96.35,78.6591700054001,17.3210600054001,96.29,78.65863,17.32052
96.4,78.6596200099001,17.3215100099001,96.29,78.65863,17.32052
96.4,78.6596200099001,17.3215100099001,96.29,78.65863,17.32052
96.4,78.6596200099001,17.3215100099001,96.29,78.65863,17.32052
96.4,78.6596200099001,17.3215100099001,96.29,78.65863,17.32052
96.4,78.6596200099001,17.3215100099001,96.29,78.65863,17.32052
96.5,78.6576399936999,17.3175199936999,96.57,78.65827,17.31815
96.5,78.6576399936999,17.3175199936999,96.57,78.65827,17.31815
96.5,78.6576399936999,17.3175199936999,96.57,78.65827,17.31815
96.5,78.6576399936999,17.3175199936999,96.57,78.65827,17.31815
96.5,78.6576399936999,17.3175199936999,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.57,78.65827,17.31815,96.57,78.65827,17.31815
96.63,78.6580500027,17.3182200027,96.6,78.65778,17.31795
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.65,78.6592199973,17.3167899973,96.68,78.65949,17.31706
96.8,78.6605700108001,17.3181400108001,96.68,78.65949,17.31706
96.9,78.6614700198002,17.3190400198002,96.68,78.65949,17.31706
97,78.6556799891999,17.3120399891999,97.12,78.65676,17.31312
97,78.6556799891999,17.3120399891999,97.12,78.65676,17.31312
97,78.6556799891999,17.3120399891999,97.12,78.65676,17.31312
97,78.6556799891999,17.3120399891999,97.12,78.65676,17.31312
97,78.6556799891999,17.3120399891999,97.12,78.65676,17.31312
97,78.6556799891999,17.3120399891999,97.12,78.65676,17.31312
97.2,78.6574800072001,17.3138400072001,97.12,78.65676,17.31312
97.4,78.6592800252003,17.3156400252003,97.12,78.65676,17.31312
97.76,78.6529499783998,17.3033099783998,98,78.65511,17.30547
97.82,78.6534899837998,17.3038499837998,98,78.65511,17.30547
98.05,78.6555600045,17.3059200045,98,78.65511,17.30547
98.1,78.65461,17.30318,98.1,78.65461,17.30318
98.12,78.6547900018,17.3033600018,98.1,78.65461,17.30318
98.2,78.6555100090001,17.3040800090001,98.1,78.65461,17.30318
98.6,78.6495699639996,17.2930399639996,99,78.65317,17.29664
99,78.65317,17.29664,99,78.65317,17.29664
99,78.65317,17.29664,99,78.65317,17.29664
99,78.65317,17.29664,99,78.65317,17.29664
99.04,78.6535300036,17.2970000036,99,78.65317,17.29664
99.2,78.6549700180002,17.2984400180002,99,78.65317,17.29664
99.5,78.6576700450005,17.3011400450005,99,78.65317,17.29664
99.56,78.6472299603996,17.2837699603996,100,78.65119,17.28773
99.68,78.6483099711997,17.2848499711997,100,78.65119,17.28773
99.72,78.6486699747997,17.2852099747998,100,78.65119,17.28773
99.76,78.6490299783998,17.2855699783998,100,78.65119,17.28773
100,78.65119,17.28773,100,78.65119,17.28773
100,78.65119,17.28773,100,78.65119,17.28773
100,78.65119,17.28773,100,78.65119,17.28773
100,78.65119,17.28773,100,78.65119,17.28773
100,78.65119,17.28773,100,78.65119,17.28773
100,78.65119,17.28773,100,78.65119,17.28773
100,78.65119,17.28773,100,78.65119,17.28773
100,78.65119,17.28773,100,78.65119,17.28773
100,78.65119,17.28773,100,78.65119,17.28773
100.15,78.6525400135001,17.2890800135001,100,78.65119,17.28773
100.36,78.6544300324003,17.2909700324003,100,78.65119,17.28773
100.38,78.6546100342004,17.2911500342003,100,78.65119,17.28773
100.4,78.6547900360004,17.2913300360004,100,78.65119,17.28773
100.46,78.6553300414004,17.2918700414004,100,78.65119,17.28773
100.48,78.6555100432004,17.2920500432004,100,78.65119,17.28773
100.6,78.6430799639996,17.2766999639996,101,78.64668,17.2803
101,78.64668,17.2803,101,78.64668,17.2803
101,78.64668,17.2803,101,78.64668,17.2803
101.28,78.6492000252003,17.2828200252003,101,78.64668,17.2803
101.38,78.6501000342004,17.2837200342003,101,78.64668,17.2803
101.46,78.6508200414004,17.2844400414004,101,78.64668,17.2803
101.54,78.6358799585996,17.2698899585996,102,78.64002,17.27403
101.8,78.6382199819998,17.2722299819998,102,78.64002,17.27403
102,78.64002,17.27403,102,78.64002,17.27403
102,78.64002,17.27403,102,78.64002,17.27403
102,78.64002,17.27403,102,78.64002,17.27403
102,78.64002,17.27403,102,78.64002,17.27403
102,78.64002,17.27403,102,78.64002,17.27403
102,78.64002,17.27403,102,78.64002,17.27403
102.1,78.6409200090001,17.2749300090001,102,78.64002,17.27403
102.2,78.6418200180002,17.2758300180002,102,78.64002,17.27403
102.2,78.6418200180002,17.2758300180002,102,78.64002,17.27403
102.32,78.6429000288003,17.2769100288003,102,78.64002,17.27403
102.6,78.6295399639996,17.2643299639996,103,78.63314,17.26793
102.95,78.6326899955,17.2674799955,103,78.63314,17.26793
103,78.63314,17.26793,103,78.63314,17.26793
103,78.63314,17.26793,103,78.63314,17.26793
103.4,78.6367400360004,17.2715300360004,103,78.63314,17.26793
103.44,78.6371000396004,17.2718900396004,103,78.63314,17.26793
103.5,78.6376400450005,17.2724300450005,103,78.63314,17.26793
103.5,78.6376400450005,17.2724300450005,103,78.63314,17.26793
103.56,78.6215699603996,17.2585399603996,104,78.62553,17.2625
103.8,78.6237299819998,17.2606999819998,104,78.62553,17.2625
103.8,78.6237299819998,17.2606999819998,104,78.62553,17.2625
103.86,78.6242699873999,17.2612399873999,104,78.62553,17.2625
103.98,78.6253499982,17.2623199982,104,78.62553,17.2625
104,78.62553,17.2625,104,78.62553,17.2625
104,78.62553,17.2625,104,78.62553,17.2625
104,78.62553,17.2625,104,78.62553,17.2625
104,78.62553,17.2625,104,78.62553,17.2625
104,78.62553,17.2625,104,78.62553,17.2625
104,78.62553,17.2625,104,78.62553,17.2625
104,78.62553,17.2625,104,78.62553,17.2625
104.2,78.6273300180002,17.2643000180002,104,78.62553,17.2625
104.25,78.6277800225002,17.2647500225002,104,78.62553,17.2625
104.5,78.6300300450005,17.2670000450005,104,78.62553,17.2625
104.58,78.6147899621996,17.2527099621996,105,78.61857,17.25649
104.58,78.6147899621996,17.2527099621996,105,78.61857,17.25649
104.68,78.6156899711997,17.2536099711997,105,78.61857,17.25649
104.8,78.6167699819998,17.2546899819998,105,78.61857,17.25649
104.82,78.6169499837998,17.2548699837998,105,78.61857,17.25649
105,78.61857,17.25649,105,78.61857,17.25649
105,78.61857,17.25649,105,78.61857,17.25649
105.43,78.6224400387004,17.2603600387004,105,78.61857,17.25649
105.5,78.6230700450005,17.2609900450005,105,78.61857,17.25649
105.6,78.6076099639996,17.2473999639996,106,78.61121,17.251
105.6,78.6076099639996,17.2473999639996,106,78.61121,17.251
105.65,78.6080599684997,17.2478499684997,106,78.61121,17.251
106,78.61121,17.251,106,78.61121,17.251
106,78.61121,17.251,106,78.61121,17.251
106.15,78.6125600135001,17.2523500135001,106,78.61121,17.251
106.32,78.6140900288003,17.2538800288003,106,78.61121,17.251
106.68,78.6002399711997,17.2434599711997,107,78.60312,17.24634
106.9,78.6022199909999,17.2454399909999,107,78.60312,17.24634
107,78.60312,17.24634,107,78.60312,17.24634
107,78.60312,17.24634,107,78.60312,17.24634
107,78.60312,17.24634,107,78.60312,17.24634
107,78.60312,17.24634,107,78.60312,17.24634
107.05,78.6035700045,17.2467900045,107,78.60312,17.24634
107.1,78.6040200090001,17.2472400090001,107,78.60312,17.24634
107.18,78.6047400162002,17.2479600162002,107,78.60312,17.24634
107.2,78.6049200180002,17.2481400180002,107,78.60312,17.24634
107.5,78.5970399864999,17.2418199864999,107.65,78.59839,17.24317
107.5,78.5970399864999,17.2418199864999,107.65,78.59839,17.24317
107.5,78.5970399864999,17.2418199864999,107.65,78.59839,17.24317
107.5,78.5970399864999,17.2418199864999,107.65,78.59839,17.24317
107.8,78.5997400135001,17.2445200135001,107.65,78.59839,17.24317
107.96,78.5946799964,17.2412799964,108,78.59504,17.24164
108,78.59504,17.24164,108,78.59504,17.24164
108,78.59504,17.24164,108,78.59504,17.24164
108,78.59504,17.24164,108,78.59504,17.24164
108,78.59504,17.24164,108,78.59504,17.24164
108,78.59504,17.24164,108,78.59504,17.24164
108,78.59504,17.24164,108,78.59504,17.24164
108,78.59504,17.24164,108,78.59504,17.24164
108.2,78.5968400180002,17.2434400180002,108,78.59504,17.24164
108.3,78.5977400270003,17.2443400270003,108,78.59504,17.24164
108.5,78.5995400450005,17.2461400450005,108,78.59504,17.24164
108.5,78.5995400450005,17.2461400450005,108,78.59504,17.24164
108.8,78.5847399819998,17.2350399819998,109,78.58654,17.23684
108.85,78.5851899864999,17.2354899864999,109,78.58654,17.23684
108.9,78.5856399909999,17.2359399909999,109,78.58654,17.23684
108.9,78.5856399909999,17.2359399909999,109,78.58654,17.23684
108.9,78.5856399909999,17.2359399909999,109,78.58654,17.23684
108.9,78.5856399909999,17.2359399909999,109,78.58654,17.23684
108.9,78.5856399909999,17.2359399909999,109,78.58654,17.23684
108.9,78.5856399909999,17.2359399909999,109,78.58654,17.23684
108.9,78.5856399909999,17.2359399909999,109,78.58654,17.23684
109,78.58654,17.23684,109,78.58654,17.23684
109,78.58654,17.23684,109,78.58654,17.23684
109,78.58654,17.23684,109,78.58654,17.23684
109,78.58654,17.23684,109,78.58654,17.23684
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.25,78.58469,17.2357,109.25,78.58469,17.2357
109.3,78.5851400045,17.2361500045,109.25,78.58469,17.2357
109.5,78.5806999873999,17.2329399873999,109.64,78.58196,17.2342
109.5,78.5806999873999,17.2329399873999,109.64,78.58196,17.2342
109.6,78.5815999964,17.2338399964,109.64,78.58196,17.2342
109.65,78.5820500009,17.2342900009,109.64,78.58196,17.2342
110,78.57827,17.23207,110,78.57827,17.23207
110,78.57827,17.23207,110,78.57827,17.23207
110.1,78.5791700090001,17.2329700090001,110,78.57827,17.23207
110.55,78.5667199594996,17.2239499594996,111,78.57077,17.228
111,78.57077,17.228,111,78.57077,17.228
111,78.57077,17.228,111,78.57077,17.228
111,78.57077,17.228,111,78.57077,17.228
111,78.57077,17.228,111,78.57077,17.228
111,78.57077,17.228,111,78.57077,17.228
111,78.57077,17.228,111,78.57077,17.228
111.1,78.56981,17.2275,111.1,78.56981,17.2275
111.2,78.5707100090001,17.2284000090001,111.1,78.56981,17.2275
111.5,78.5734100360004,17.2311000360004,111.1,78.56981,17.2275
111.5,78.5734100360004,17.2311000360004,111.1,78.56981,17.2275
112,78.5627,17.22402,112,78.5627,17.22402
112,78.5627,17.22402,112,78.5627,17.22402
112,78.5627,17.22402,112,78.5627,17.22402
112,78.5627,17.22402,112,78.5627,17.22402
112,78.5627,17.22402,112,78.5627,17.22402
112,78.5627,17.22402,112,78.5627,17.22402
112,78.5627,17.22402,112,78.5627,17.22402
112.15,78.5640500135001,17.2253700135001,112,78.5627,17.22402
112.5,78.5672000450005,17.2285200450005,112,78.5627,17.22402
112.5,78.5672000450005,17.2285200450005,112,78.5627,17.22402
112.5,78.5672000450005,17.2285200450005,112,78.5627,17.22402
112.8,78.5518599819998,17.2181499819998,113,78.55366,17.21995
113,78.55366,17.21995,113,78.55366,17.21995
113,78.55366,17.21995,113,78.55366,17.21995
113,78.55366,17.21995,113,78.55366,17.21995
113,78.55366,17.21995,113,78.55366,17.21995
113,78.55366,17.21995,113,78.55366,17.21995
113.35,78.5568100315003,17.2231000315003,113,78.55366,17.21995
113.5,78.5581600450005,17.2244500450005,113,78.55366,17.21995
113.8,78.5431899819998,17.2145999819998,114,78.54499,17.2164
113.9,78.5440899909999,17.2154999909999,114,78.54499,17.2164
114,78.54499,17.2164,114,78.54499,17.2164
114,78.54499,17.2164,114,78.54499,17.2164
114,78.54499,17.2164,114,78.54499,17.2164
114,78.54499,17.2164,114,78.54499,17.2164
114,78.54499,17.2164,114,78.54499,17.2164
114,78.54499,17.2164,114,78.54499,17.2164
114,78.54499,17.2164,114,78.54499,17.2164
114,78.54499,17.2164,114,78.54499,17.2164
114,78.54499,17.2164,114,78.54499,17.2164
114.15,78.5469600090001,17.2173200090001,114.05,78.54606,17.21642
114.3,78.5483100225002,17.2186700225002,114.05,78.54606,17.21642
114.4,78.5492100315003,17.2195700315003,114.05,78.54606,17.21642
114.45,78.5496600360004,17.2200200360004,114.05,78.54606,17.21642
114.5,78.5501100405004,17.2204700405004,114.05,78.54606,17.21642
114.5,78.5501100405004,17.2204700405004,114.05,78.54606,17.21642
115,78.53612,17.2142,115,78.53612,17.2142
115.2,78.5379200180002,17.2160000180002,115,78.53612,17.2142
115.2,78.5379200180002,17.2160000180002,115,78.53612,17.2142
115.5,78.53149,17.21314,115.5,78.53149,17.21314
115.5,78.53149,17.21314,115.5,78.53149,17.21314
