Accident_Chainage,Equipment_Chainage,Equip_LATITUDE,Equip_LONGITUDE,Location
81.7,81.725,78.66871,17.4421,Ghatkesar_81.700 Outer
81.77,81.77,78.66922,17.44203,Ghatkesar_81.770 _outer
81.77,81.77,78.66922,17.44203,Ghatkesar_81.770 _outer
81.77,81.77,78.66922,17.44203,Ghatkesar_Exit-9_Outer
81.77,81.77,78.66922,17.44203,Ghatkesar_81.770_OUTER
81.77,81.77,78.66922,17.44203,Ghatkesar_81.770 Outer
81.77,81.77,78.66922,17.44203,Ghatkesar_81.770 Outer
81.77,81.77,78.66922,17.44203,Ghatkesar_81.770 Outer
81.77,81.77,78.66922,17.44203,Ghatkesar_81.770 Outer
81.77,81.77,78.66922,17.44203,Ghatkesar_81.770 Inner
81.77,81.77,78.66922,17.44203,Ghatkesar_81.770 Inner
82,82,78.66989,17.44006,Ghatkesar_82.000_inner
82,82,78.66989,17.44006,Taramatipet_82.000_inner
82,82,78.66989,17.44006,Taramatipet_82.000_inner
82,82,78.66989,17.44006,Ghatkesar_82.000_OUTER
82,82,78.66989,17.44006,Ghatkesar_82.000_OUTER
82,82,78.66989,17.44006,Ghatkesar_82.000 Outer
82,82,78.66989,17.44006,Ghatkesar_82.000 Outer
82,82,78.66989,17.44006,Ghatkesar_82.000_Inner
82.2,82,78.66989,17.44006,Ghatkesar
82.5,82,78.66989,17.44006,Ghatkesar_82.500_Outer
82.6,83,78.67469,17.43234,Ghatkesar_82.600_inner
82.6,83,78.67469,17.43234,Ghatkesar_82.600_Inner
82.7,83,78.67469,17.43234,Ghatkesar_82.700_inner
82.75,83,78.67469,17.43234,Ghatkesar_82.750 Inner
83,83,78.67469,17.43234,Ghatkesar
83,83,78.67469,17.43234,Ghtakesar_83.000_inner
83,83,78.67469,17.43234,Taramatipet_83.000_inner
83,83,78.67469,17.43234,Ghatkesar_83.000_INNER
83,83,78.67469,17.43234,Ghatkesar_83.000_OUTER
83,83,78.67469,17.43234,Ghatkesar_83.000 Outer
83,83,78.67469,17.43234,Ghatkesar_83.000_Inner
83,83,78.67469,17.43234,Ghatkesar_83.000 Outer
83.2,83.2,78.67437,17.43302,Ghatkesar_83.200_inner
83.2,83.2,78.67437,17.43302,Ghatkesar_83.200_INNER
83.2,83.2,78.67437,17.43302,Ghatkesar_83.200 Inner
83.3,83.2,78.67437,17.43302,Ghatkesar_83.300_inner
83.3,83.2,78.67437,17.43302,Ghatkesar_83.300 Outer
83.4,83.2,78.67437,17.43302,Ghatkesar_83.400_OUTER
83.55,83.2,78.67437,17.43302,Ghatkesar_83.550 Inner
83.6,83.2,78.67437,17.43302,Ghatkesar_83.600 _outer
83.6,83.2,78.67437,17.43302,Ghatkesar_83.600_Outer
83.8,84,78.67743,17.4238,Ghatkesar_83.800_Inner
83.95,84,78.67743,17.4238,Ghatkesar_83.950_Outer
84,84,78.67743,17.4238,Ghatkesar
84,84,78.67743,17.4238,Ghtakesar_84.000 _outer
84,84,78.67743,17.4238,Taramatipet_84.000 _outer
84.1,84,78.67743,17.4238,Ghatkesar_84.100_Outer
84.25,84,78.67743,17.4238,Ghatkesar_84.250 _outer
84.5,84,78.67743,17.4238,Ghatkesar_84.500 Inner
84.6,85,78.67974,17.41511,Ghatkesar_84.600 Inner
84.7,85,78.67974,17.41511,Ghatkesar_84.700_inner
84.77,85,78.67974,17.41511,Ghatkesar_84.770_inner
84.8,85,78.67974,17.41511,Ghatkesar
84.9,85,78.67974,17.41511,Ghatkesar_84.9_inner
85,85,78.67974,17.41511,Ghatkesar
85,85,78.67974,17.41511,Ghatkesar_85.000_inner
85.1,85,78.67974,17.41511,Ghatkesar_85.100_Inner
85.7,86,78.6821,17.40628,Ghatkesar_85.700_inner
85.7,86,78.6821,17.40628,Ghatkesar_85.700 Outer
86,86,78.6821,17.40628,Ghatkesar
86,86,78.6821,17.40628,Ghatkesar_86.000_inner
86,86,78.6821,17.40628,Taramatipet_86.000 _outer
86,86,78.6821,17.40628,Ghatkesar_86.000 _outer
86,86,78.6821,17.40628,Ghatkesar_86.000 _outer
86,86,78.6821,17.40628,Taramatipet_86.000_inner
86,86,78.6821,17.40628,Taramatipet_86.000_inner
86,86,78.6821,17.40628,Taramatipet_86.000_inner
86,86,78.6821,17.40628,Ghatkesar_86.000_inner
86,86,78.6821,17.40628,Sulthanpur_86.000_INNER
86,86,78.6821,17.40628,Taramatipet_86.000 Outer
86.2,86,78.6821,17.40628,Ghatkesar_86.200 _outer
86.3,86,78.6821,17.40628,Taramatipet_86.300_Inner
86.45,86,78.6821,17.40628,Ghatkesar_86.450_OUTER
86.6,87,78.68432,17.39749,Ghatkesar
86.8,87,78.68432,17.39749,Ghatkesar
86.8,87,78.68432,17.39749,Ghatkesar
86.8,87,78.68432,17.39749,Ghatkesar_86.800_Outer
87,87,78.68432,17.39749,Ghatkesar_87.000_inner
87,87,78.68432,17.39749,Taramatipet_87.000_Outer
87.2,87,78.68432,17.39749,Ghatkesar
87.2,87,78.68432,17.39749,Ghatkesar
87.5,87,78.68432,17.39749,Ghatkesar
87.5,87,78.68432,17.39749,Ghatkesar_87.500 Outer
87.9,88,78.68424,17.38848,Ghatkesar_87.900_inner
88,88,78.68424,17.38848,Ghatkesar_88.000_inner
88,88,78.68424,17.38848,Ghatkesar_88.000_inner
88,88,78.68424,17.38848,Taramatipet_88.000_Service Road
88.2,88.05,78.68499,17.39145,Taramatipet_88.200 Inner
88.35,88.05,78.68499,17.39145,Taramatipet_88.350_Outer
88.5,88.05,78.68499,17.39145,Taramatipet_88.500_INNER
88.56,89,78.68262,17.37953,Taramatipet_88.560_inner
88.7,89,78.68262,17.37953,Taramatipet_88.700 _outer
88.8,89,78.68262,17.37953,Taramatipet_88.800_Outer
89,89,78.68262,17.37953,THARAMATHIPET RHS 89
89,89,78.68262,17.37953,Taramatipet_89.000_INNER
89,89,78.68262,17.37953,Taramatipet_Service Road
89,89,78.68262,17.37953,Taramatipet_89.000_Outer
89,89,78.68262,17.37953,Taramatipet_89.000_inner
89,89,78.68262,17.37953,Taramatipet_89.000_Outer
89,89,78.68262,17.37953,Taramatipet_89.000 Inner
89,89,78.68262,17.37953,Taramatipet_89.000 Outer
89.4,89.4,78.68198,17.37583,Taramatipet_89.400_inner
89.4,89.4,78.68198,17.37583,Taramatipet_89.400_inner
89.4,89.4,78.68198,17.37583,Taramathipet_89.400_Trauma
89.4,89.4,78.68198,17.37583,Taramatipet_89.400_Trauma
89.4,89.4,78.68198,17.37583,Taramatipet_ Exit 10 _outer
89.4,89.4,78.68198,17.37583,Taramatipet_89.400_Toll_Plaza
89.4,89.4,78.68198,17.37583,Taramatipet_89.400
89.4,89.4,78.68198,17.37583,Taramatipet_89.400_inner
89.4,89.4,78.68198,17.37583,Taramatipet_Exit - 10_INNER
89.4,89.4,78.68198,17.37583,Taramatipet_Service Road
89.4,89.4,78.68198,17.37583,Taramatipet_94.000 Service Road
89.4,89.4,78.68198,17.37583,Taramatipet_Exit -  10 Inner
89.4,89.4,78.68198,17.37583,Taramatipet_89.400 Toll Plaza
89.4,89.4,78.68198,17.37583,Taramatipet_89.400_Outer
89.4,89.4,78.68198,17.37583,Taramatipet_89.400_Inner
89.4,89.4,78.68198,17.37583,Taramatipet_89.400 Outer
89.5,89.4,78.68198,17.37583,Taramatipet
89.7,89.75,78.68149,17.37294,Taramatipet_89.700_inner
89.7,89.75,78.68149,17.37294,Taramatipet_89.700_Outer
89.75,89.75,78.68149,17.37294,Taramatipet_89.750 _outer
89.75,89.75,78.68149,17.37294,Taramatipet_89.750_OUTER
89.75,89.75,78.68149,17.37294,Taramatipet_Exit-10_Outer
89.75,89.75,78.68149,17.37294,Taramatipet_Exit 10_Service Road
89.85,89.75,78.68149,17.37294,Taramatipet_89.850 _outer
90.05,90.05,78.68132,17.36989,Taramatipet_90.050 _outer
90.05,90.05,78.68132,17.36989,Taramatipet_90.050_inner
90.05,90.05,78.68132,17.36989,Taramatipet_Exit-10_Outer
90.05,90.05,78.68132,17.36989,Taramatipet_90.050_inner
90.05,90.05,78.68132,17.36989,Taramatipet_Exit - 10_OUTER
90.05,90.05,78.68132,17.36989,Taramatipet_90.050_Outer
90.05,90.05,78.68132,17.36989,Taramatipet_90.050 Inner
90.1,90.14,78.68075,17.36944,Taramatipet
90.1,90.14,78.68075,17.36944,Taramatipet
90.1,90.14,78.68075,17.36944,Taramatipet_90.100 Outer
90.15,90.14,78.68075,17.36944,Taramatipet_90.150_INNER
90.4,90.5,78.67969,17.36636,Taramaripet_90.400 Outer
90.5,90.5,78.67969,17.36636,Taramathipet_90.500_inner
90.6,90.5,78.67969,17.36636,Taramathipet_90.600 _outer
90.7,90.5,78.67969,17.36636,Taramatipet_90.700 Inner
91,90.5,78.67969,17.36636,Taramatipet
91,90.5,78.67969,17.36636,Taramatipet_91 - 92_OUTER
91,90.5,78.67969,17.36636,Taramatipet_91.000 Outer
91.15,91.55,78.67404,17.35877,Taramatipet_91.150 Inner
91.25,91.55,78.67404,17.35877,Taramatipet_91.250 _outer
91.3,91.55,78.67404,17.35877,Taramatipet_91.300_inner
91.3,91.55,78.67404,17.35877,Taramatipet_91.300_Inner
91.55,91.55,78.67404,17.35877,Taramatipet_91.550 Inner
91.6,91.6,78.67382,17.35849,Taramatipet_91.600 _outer
91.8,91.6,78.67382,17.35849,Taramathipet_91.800 _outer
92,91.6,78.67382,17.35849,Taramatipet_92.000_OUTER
92,91.6,78.67382,17.35849,Taramatipet_92.000_Inner
92.1,91.6,78.67382,17.35849,Taramatipet_92.100_Inner
92.2,92.7,78.66778,17.35062,Taramatipet
92.2,92.7,78.66778,17.35062,Taramathipet_92.200 _outer
92.2,92.7,78.66778,17.35062,Taramatipet_92.200 Outer
92.2,92.7,78.66778,17.35062,Taramatipet_92.200 Inner
92.3,92.7,78.66778,17.35062,Taramatipet_92.300_inner
92.3,92.7,78.66778,17.35062,Taramatipet_92.300_Outer
92.5,92.7,78.66778,17.35062,Taramathipet_92.500 _outer
92.5,92.7,78.66778,17.35062,Taramatipet_92.500_Outer
92.55,92.7,78.66778,17.35062,Taramatipet_92.550 _outer
92.6,92.7,78.66778,17.35062,Taramatipet_92.600_OUTER
92.7,92.7,78.66778,17.35062,Pedda Amberpet_92.700_Outer
92.7,92.7,78.66778,17.35062,Taramatipet_92.700 Outer
92.9,92.7,78.66778,17.35062,Taramatipet
92.95,92.7,78.66778,17.35062,Taramatipet_92.950_Outer
93,92.7,78.66778,17.35062,Pedda Amberpet - Taramatipet
93.1,92.7,78.66778,17.35062,Pedda Amberpet_93.100_OUTER
93.4,93.8,78.66146,17.34235,Pedda Amberpet
93.4,93.8,78.66146,17.34235,Pedda Amberpet_93.400 _outer
93.5,93.8,78.66146,17.34235,Pedda Amberpet_93.500_Outer
93.55,93.8,78.66146,17.34235,Taramatipet_93.550_Outer
93.8,93.8,78.66146,17.34235,Taramathipet_93.800 _outer
93.8,93.8,78.66146,17.34235,Taramatipet_93.800_Inner
93.85,93.8,78.66146,17.34235,Taramatipet_93.850_OUTER
93.9,93.8,78.66146,17.34235,Taramatipet_93.900 _outer
94,93.8,78.66146,17.34235,Taramatipet_94.000 _outer
94,93.8,78.66146,17.34235,Taramatipet_94.000 Inner
94.2,93.8,78.66146,17.34235,Taramatipet_94.200_Outer
94.2,93.8,78.66146,17.34235,Peddaamberpet_94.200 Outer
94.4,94.9,78.6588,17.33303,Pedda Amberpet_94.400 _outer
94.5,94.9,78.6588,17.33303,Pedda_Amberpet_94.500_Outer
94.5,94.9,78.6588,17.33303,Taramatipet_94.500_Inner
94.5,94.9,78.6588,17.33303,Pedda Amberpet_94.500 Inner
94.8,94.9,78.6588,17.33303,Pedda Amberpet_94.800_inner
94.9,94.9,78.6588,17.33303,Pedda Amberpet_94.900 Outer
95,95,78.6584,17.33229,Pedda amberpet_95.000 _outer
95,95,78.6584,17.33229,Pedda Amberpet_95.000 _outer
95,95,78.6584,17.33229,Taramatipet_95.000_inner
95,95,78.6584,17.33229,Pedda Amberpet_95.000 _outer
95,95,78.6584,17.33229,Pedda Amberpet_95.000 _outer
95,95,78.6584,17.33229,Pedda Amberpet_95 - 94_inner
95,95,78.6584,17.33229,Pedda_Amberpet_95.000_inner
95,95,78.6584,17.33229,Pedda_Amberpet_95.000_inner
95,95,78.6584,17.33229,Pedda_Amberpet_95.000_Outer
95,95,78.6584,17.33229,Taramatipet_95.000 Outer
95.1,95,78.6584,17.33229,Pedda Amberpet_95.100_Inner
95.2,95,78.6584,17.33229,Peddamberpet_95.200 Outer
95.25,95,78.6584,17.33229,Pedda Amberpet_95.250_Inner
95.35,95,78.6584,17.33229,Pedda Amberpet 95.350 _outer
95.36,95,78.6584,17.33229,Pedda Amberpet_95.360 Outer
95.38,95,78.6584,17.33229,Pedda_Amberpet_95.380_Outer
95.4,95,78.6584,17.33229,Pedda_Amberpet_95.400_Outer
95.5,95,78.6584,17.33229,Pedda_Amberpet_95.500_inner
95.6,96,78.65821,17.3232,Pedda Amberpet_95.600_inner
95.8,96,78.65821,17.3232,Pedda Amberpet_95.800_INNER
95.8,96,78.65821,17.3232,Pedda Amberpet_95.800 Inner
95.94,96,78.65821,17.3232,Pedda_Amberpet_95.940_inner
96,96,78.65821,17.3232,Pedda Amberpet_96.000_Serviceroad
96,96,78.65821,17.3232,Pedda_Amberpet_96.000_inner
96,96,78.65821,17.3232,Pedda_Amberpet_96.000_inner
96.2,96.2,78.65821,17.32085,Pedda Amberpet
96.2,96.2,78.65821,17.32085,Pedda Amberpet
96.2,96.2,78.65821,17.32085,Pedda Amberpet
96.2,96.2,78.65821,17.32085,Pedda Amberpet
96.2,96.2,78.65821,17.32085,PeddaAmberpet_service road
96.2,96.2,78.65821,17.32085,Pedda_Amberpet_Exit-11_inner
96.2,96.2,78.65821,17.32085,Pedda_Amberpet_Exit-11_inner
96.2,96.2,78.65821,17.32085,Pedda_Amberpet_Exit-11_inner
96.2,96.2,78.65821,17.32085,Pedda Amberpet_96.200_OUTER
96.2,96.2,78.65821,17.32085,Pedda Amberpet_96.200_INNER
96.2,96.2,78.65821,17.32085,Pedda Amberpet_96.200 
96.2,96.2,78.65821,17.32085,Pedda Amberpet_96.200_Inner
96.2,96.2,78.65821,17.32085,Pedda Amberpet_96.200  Outer
96.35,96.29,78.65863,17.32052,Pedda Amberpet_96.350_Outer
96.35,96.29,78.65863,17.32052,Peddaamberpet_96.350_Outer
96.4,96.29,78.65863,17.32052,Pedda_Amberpet_96.400_Outer
96.4,96.29,78.65863,17.32052,Pedda Amberpet_96.400 Inner
96.4,96.29,78.65863,17.32052,Pedda Amberpet_96.400 Inner
96.4,96.29,78.65863,17.32052,Pedda Amberpet_96.400 Inner
96.4,96.29,78.65863,17.32052,Pedda Amberpet_96.400 Inner
96.5,96.57,78.65827,17.31815,Pedda Amberpet_96.500_inner
96.5,96.57,78.65827,17.31815,Pedda_Amberpet_96.500_Toll_Plaza
96.5,96.57,78.65827,17.31815,Pedda_Amberpet_96.500
96.5,96.57,78.65827,17.31815,Pedda_Amberpet_96.500_inner
96.5,96.57,78.65827,17.31815,Pedda Amberpet_96.500 Inner
96.57,96.57,78.65827,17.31815,Pedda Amberpet
96.57,96.57,78.65827,17.31815,Pedda Amberpet_96.570 _outer
96.57,96.57,78.65827,17.31815,Pedda Amberpet_96.570 _outer
96.57,96.57,78.65827,17.31815,Pedda Amberpet__outer
96.57,96.57,78.65827,17.31815,Pedda Amberpet_96.570 _outer
96.57,96.57,78.65827,17.31815,Pedda Amberpet_96.570
96.57,96.57,78.65827,17.31815,Pedda Amberpet_96.570_OUTER
96.57,96.57,78.65827,17.31815,Pedda Amberpet_Exit 11_inner
96.57,96.57,78.65827,17.31815,Pedda Amberpet_96.570 _outer
96.57,96.57,78.65827,17.31815,Pedda Amberpet_Exit 11_inner
96.57,96.57,78.65827,17.31815,Bonguluru Exit-11_Outer
96.57,96.57,78.65827,17.31815,Pedda_Amberpet_Exit-11_Outer
96.57,96.57,78.65827,17.31815,Pedda_Amberpet_96.570_inner
96.57,96.57,78.65827,17.31815,Pedda_Amberpet_96.570_inner
96.57,96.57,78.65827,17.31815,Pedda_Amberpet_Exit-11_Outer
96.57,96.57,78.65827,17.31815,Pedda_Amberpet_Exit-11_Outer
96.57,96.57,78.65827,17.31815,Pedda Amberpet_96.570_OUTER
96.57,96.57,78.65827,17.31815,Pedda Amberpet_96.570_OUTER
96.57,96.57,78.65827,17.31815,Pedda Amberpet_96.570_OUTER
96.57,96.57,78.65827,17.31815,Pedda Amberpet_Exit - 11 Outer
96.57,96.57,78.65827,17.31815,Pedda Amberpet_96.570_Outer
96.57,96.57,78.65827,17.31815,Peddamberpet_96.570 Outer
96.63,96.6,78.65778,17.31795,Pedda Amberpet_96.630_Outer
96.65,96.68,78.65949,17.31706,Pedda Amberpet_ORR Under Flyover
96.65,96.68,78.65949,17.31706,Near Toll Plaza - Exit 11
96.65,96.68,78.65949,17.31706,PEDDAMBERPET
96.65,96.68,78.65949,17.31706,PEDDAMBERPET
96.65,96.68,78.65949,17.31706,Pedda Amberpet_96.650  Tollplaza
96.65,96.68,78.65949,17.31706,Pedda Amberpet_96.650_Serviceroad
96.65,96.68,78.65949,17.31706,Pedda Amberpet_Exit 11 _outer
96.65,96.68,78.65949,17.31706,Pedda_Amberpet_96.650
96.65,96.68,78.65949,17.31706,Pedda_Amberpet_96.650_Service Road
96.65,96.68,78.65949,17.31706,Pedda_Amberpet_Service Road
96.65,96.68,78.65949,17.31706,Pedda_Amberpet_NH65_Signal
96.65,96.68,78.65949,17.31706,Pedda_Amberpet_96.650
96.65,96.68,78.65949,17.31706,Pedda_Amberpet_96.650_Toll_Plaza
96.65,96.68,78.65949,17.31706,Pedda Amberpet_96.650_Service Road
96.65,96.68,78.65949,17.31706,Pedda Amberpet_96.650_Service Road
96.8,96.68,78.65949,17.31706,Pedda Amberpet  
96.9,96.68,78.65949,17.31706,Pedda Amberpet_96.900 Outer
97,97.12,78.65676,17.31312,Pedda Amberpet
97,97.12,78.65676,17.31312,Pedda Amberpet_NH65 Flyover ORR
97,97.12,78.65676,17.31312,Pedda Amberpet_NH65 ORR
97,97.12,78.65676,17.31312,Pedda_Amberpet_97.000_Outer
97,97.12,78.65676,17.31312,Pedda Amberpet_97.000 
97,97.12,78.65676,17.31312,Pedda Amberpet_97.000_Inner
97.2,97.12,78.65676,17.31312,Pedda Amberpet_97.200 Inner
97.4,97.12,78.65676,17.31312,Pedda_Amberpet_97.400_inner
97.76,98,78.65511,17.30547,Pedda_Amberpet_97.760_inner
97.82,98,78.65511,17.30547,Pedda_Amberpet_97.820_inner
98.05,98,78.65511,17.30547,Pedda Amberpet_98.050_inner
98.1,98.1,78.65461,17.30318,Pedda Amberpet_98.100_inner
98.12,98.1,78.65461,17.30318,Pedda_Amberpet_98.120_inner
98.2,98.1,78.65461,17.30318,Pedda Amberpet_98.200_inner
98.6,99,78.65317,17.29664,Pedda Amberpet_Mayuri Bridge
99,99,78.65317,17.29664,Pedda Amberpet_99.000_inner
99,99,78.65317,17.29664,Pedda_Amberpet_99.000_Outer
99,99,78.65317,17.29664,Pedda Amberpet_99.000_Outer
99.04,99,78.65317,17.29664,Pedda Amberpet_99.040_inner
99.2,99,78.65317,17.29664,Peddamberpet_99.200 Outer
99.5,99,78.65317,17.29664,Pedda Amberpet_99.500 _outer
99.56,100,78.65119,17.28773,Pedda Amberpet_99.560 _outer
99.68,100,78.65119,17.28773,Peddamberpet_99.680 Inner
99.72,100,78.65119,17.28773,Pedda Amberpet_99.720_INNER
99.76,100,78.65119,17.28773,Pedda Amberpet_99.760_Inner
100,100,78.65119,17.28773,Pedda Amberpet
100,100,78.65119,17.28773,Pedda Amberpet
100,100,78.65119,17.28773,Pedda Amberpet_100.000_inner
100,100,78.65119,17.28773,Pedda Amberpet_100.000_inner
100,100,78.65119,17.28773,Pedda_Amberpet_100.000_Outer
100,100,78.65119,17.28773,Pedda_Amberpet_100.000_inner
100,100,78.65119,17.28773,Pedda_Amberpet_100.000_Outer
100,100,78.65119,17.28773,Pedda Amberpet_100.000_INNER
100,100,78.65119,17.28773,Pedda Amberpet_100.000 Inner
100.15,100,78.65119,17.28773,Pedda Amberpet_100.150_INNER
100.36,100,78.65119,17.28773,Pedda Amberpet_100.360_Inner
100.38,100,78.65119,17.28773,Pedda Amberpet_100.380_OUTER
100.4,100,78.65119,17.28773,Peddamberpet_100.400 Outer
100.46,100,78.65119,17.28773,Pedda Amberpet_100.460 Inner
100.48,100,78.65119,17.28773,Pedda_Amberpet_100.480_inner
100.6,101,78.64668,17.2803,Pedda Amberpet
101,101,78.64668,17.2803,Pedda Amberpet_101.000 _outer
101,101,78.64668,17.2803,Peddamberpet_101.000 Outer
101.28,101,78.64668,17.2803,Pedda_Amberpet_101.280_Outer
101.38,101,78.64668,17.2803,Pedda_Amberpet_101.380_Outer
101.46,101,78.64668,17.2803,Pedda amberpet_101.460 Inner
101.54,102,78.64002,17.27403,Peddamberpet_101.540_Inner
101.8,102,78.64002,17.27403,Pedda Amberpet_101.800 _outer
102,102,78.64002,17.27403,Pedda Amberpet_102.000_inner
102,102,78.64002,17.27403,Pedda Amberpet_102.000 _outer
102,102,78.64002,17.27403,Pedda Amberpet_102.000_inner
102,102,78.64002,17.27403,Pedda_Amberpet_102.000_inner
102,102,78.64002,17.27403,Pedda Amberpet_102.000_OUTER
102,102,78.64002,17.27403,Pedda Amberpet_102.000_Outer
102.1,102,78.64002,17.27403,Pedda Amberpet_102.100_Outer
102.2,102,78.64002,17.27403,Pedda Amberpet_102.200 _outer
102.2,102,78.64002,17.27403,Pedda Amberpet_102.200_Inner
102.32,102,78.64002,17.27403,Pedda Amberpet_102.320 Outer
102.6,103,78.63314,17.26793,Pedda Amberpet_102.600 Inner
102.95,103,78.63314,17.26793,Peddamberpet_102.950 Outer
103,103,78.63314,17.26793,Pedda Amberpet_103.000_inner
103,103,78.63314,17.26793,Pedda Amberpet_103.000 _outer
103.4,103,78.63314,17.26793,PeddaAmberpet_103.400 Outer
103.44,103,78.63314,17.26793,Pedda Amberpet_103.440 Inner
103.5,103,78.63314,17.26793,Bongluru_103.500_inner
103.5,103,78.63314,17.26793,Bongluru_103.500_inner
103.56,104,78.62553,17.2625,Bongluru_103.560_Inner
103.8,104,78.62553,17.2625,Bongluru_103.800_inner
103.8,104,78.62553,17.2625,Pedda_Amberpet_103.800_inner
103.86,104,78.62553,17.2625,Pedda Amberpet_103.860_Outer
103.98,104,78.62553,17.2625,Pedda Amberpet_103.980_Inner
104,104,78.62553,17.2625,Pedda Amberpet_104.000_inner
104,104,78.62553,17.2625,Pedda Amberpet_104_inner
104,104,78.62553,17.2625,Pedda Amberpet_104.000 _outer
104,104,78.62553,17.2625,Pedda Amberpet_104.000 _outer
104,104,78.62553,17.2625,Pedda_Amberpet_104.000_inner
104,104,78.62553,17.2625,Pedda Amberpet_104.000 Outer
104,104,78.62553,17.2625,Peddamberpet_104.000 Outer
104.2,104,78.62553,17.2625,Bonguluru
104.25,104,78.62553,17.2625,Pedda Amberpet_104.250 Outer
104.5,104,78.62553,17.2625,Pedda_Amberpet_104.500_inner
104.58,105,78.61857,17.25649,Pedda_Amberpet_104.580_inner
104.58,105,78.61857,17.25649,Pedda Amberpet_104.580 Outer
104.68,105,78.61857,17.25649,Pedda Amberpet_104.680_inner
104.8,105,78.61857,17.25649,Bongluru_104.800 _outer
104.82,105,78.61857,17.25649,Bongluru_104.820_Inner
105,105,78.61857,17.25649,Pedda Amberpet_105.000_inner
105,105,78.61857,17.25649,Pedda_Amberpet_105_-_104_inner
105.43,105,78.61857,17.25649,Pedda Amberpet_105.430 Inner
105.5,105,78.61857,17.25649,Pedda Amberpet_105.500_Outer
105.6,106,78.61121,17.251,Pedda Amberpet_105.600_OUTER
105.6,106,78.61121,17.251,Pedda amberpet_105.600 Outer
105.65,106,78.61121,17.251,Pedda Amberpet_105.650 Outer
106,106,78.61121,17.251,Pedda Amberpet_106.000_inner
106,106,78.61121,17.251,Pedda_Amberpet_106.000_Outer
106.15,106,78.61121,17.251,Pedda Amberpet_106.150 Outer
106.32,106,78.61121,17.251,Pedda Amberpet_106.320_Inner
106.68,107,78.60312,17.24634,Bongluru_106.680_inner
106.9,107,78.60312,17.24634,Pedda Amberpet_106.900_OUTER
107,107,78.60312,17.24634,Pedda Amberpet_107.000_INNER
107,107,78.60312,17.24634,Pedda_Amberpet_107.000_Outer
107,107,78.60312,17.24634,Pedda_Amberpet_107.000_inner
107,107,78.60312,17.24634,Pedda_Amberpet_107.000_inner
107.05,107,78.60312,17.24634,Peddamberpet_107.050 Inner
107.1,107,78.60312,17.24634,Peddamberpet_107.100 Outer
107.18,107,78.60312,17.24634,Bongluru_107.180 Inner
107.2,107,78.60312,17.24634,Pedda Amberpet_107.200 Inner
107.5,107.65,78.59839,17.24317,Bongluru_107.500 _outer
107.5,107.65,78.59839,17.24317,Pedda Amberpet_107.500_Outer
107.5,107.65,78.59839,17.24317,Pedda Amberpet_107.500_Inner
107.5,107.65,78.59839,17.24317,Pedda Amberpet_107.500  Outer
107.8,107.65,78.59839,17.24317,Pedda Amberpet_107.800_OUTER
107.96,108,78.59504,17.24164,Bongluru_107.960 Inner
108,108,78.59504,17.24164,Pedda Amberpet_108_inner
108,108,78.59504,17.24164,Bongluru_108.000_inner
108,108,78.59504,17.24164,Pedda_Amberpet_108.000_inner
108,108,78.59504,17.24164,Bongluru_108.000_OUTER
108,108,78.59504,17.24164,Bongluru_108.000_Inner
108,108,78.59504,17.24164,Pedda Amberpet_108.000_Inner
108,108,78.59504,17.24164,Bonguluru_108.000_Outer
108.2,108,78.59504,17.24164,Bongluru_108.200 Outer
108.3,108,78.59504,17.24164,Bongluru_108.300 Outer
108.5,108,78.59504,17.24164,Bongluru_108.500_inner
108.5,108,78.59504,17.24164,Bongluru_108.500 Outer
108.8,109,78.58654,17.23684,Bonguluru_108.800_Outer
108.85,109,78.58654,17.23684,Bongluru_108.850_Outer
108.9,109,78.58654,17.23684,BONGULURU
108.9,109,78.58654,17.23684,Bongluru_108.900
108.9,109,78.58654,17.23684,Bongluru_Exit 12
108.9,109,78.58654,17.23684,Bongluru_Exit 12 _outer
108.9,109,78.58654,17.23684,Bonguluru_108.900 Trauma
108.9,109,78.58654,17.23684,Bongluru_108.900_Service Road
108.9,109,78.58654,17.23684,Bongluru_108.900
109,109,78.58654,17.23684,Bonguluru_109.000 _outer
109,109,78.58654,17.23684,Bonguluru_109.000 _outer
109,109,78.58654,17.23684,Bongluru_109.000_OUTER
109,109,78.58654,17.23684,Bonguluru_109.000 Service Road
109.25,109.25,78.58469,17.2357,Bongluru_109.250 _outer
109.25,109.25,78.58469,17.2357,Bongluru_Exit-12_Outer
109.25,109.25,78.58469,17.2357,Bongluru_Exit-12_Outer
109.25,109.25,78.58469,17.2357,Bongluru_Exit-12_inner
109.25,109.25,78.58469,17.2357,Bongluru_Exit-12_inner
109.25,109.25,78.58469,17.2357,Bongluru_Exit-12_inner
109.25,109.25,78.58469,17.2357,Bongluru_Exit-12_Outer
109.25,109.25,78.58469,17.2357,Bongluru_Exit-12_inner
109.25,109.25,78.58469,17.2357,Bongluru_Exit-12_Outer
109.25,109.25,78.58469,17.2357,Bongluru_109.250_Outer
109.25,109.25,78.58469,17.2357,Bongluru_Exit - 12_OUTER
109.25,109.25,78.58469,17.2357,Bongluru_109.250 Outer
109.25,109.25,78.58469,17.2357,Bonguluru_109.250_Outer
109.25,109.25,78.58469,17.2357,Bonguluru_109.250 Inner
109.25,109.25,78.58469,17.2357,Bongluru_109.250 Outer
109.3,109.25,78.58469,17.2357,Bongluru_109.300 Outer
